run,cycles,instructions,cpi,sp,ra,exception_flag,label
272,4950078,4950436,0.99,2147501184,2147484476,0,timing_fault
273,4948588,4949126,0.99,2147501184,2147484476,0,timing_fault
274,4950042,4949980,1.00,2147501184,2147484476,0,timing_fault
275,4968934,4969978,0.99,2147501184,2147484476,0,timing_fault
276,5057099,5062485,0.99,2147501184,2147484476,0,timing_fault
277,4956426,4955990,1.00,2147501184,2147484476,0,timing_fault
278,4994788,4994686,1.00,2147501184,2147484476,0,timing_fault
279,5325312,5329028,0.99,2147501184,2147484476,0,timing_fault
280,5031446,5032156,0.99,2147501184,2147484476,0,timing_fault
281,4976884,4976914,0.99,2147501184,2147484476,0,timing_fault
282,5053684,5057970,0.99,2147501184,2147484476,0,timing_fault
283,5045594,5048114,0.99,2147501184,2147484476,0,timing_fault
284,5114024,5117498,0.99,2147501184,2147484476,0,timing_fault
285,5020744,5023088,0.99,2147501184,2147484476,0,timing_fault
286,5029312,5032060,0.99,2147501184,2147484476,0,timing_fault
287,5403514,5405738,0.99,2147501184,2147484476,0,timing_fault
288,4966999,4970291,0.99,2147501184,2147484476,0,timing_fault
289,5014609,5016437,0.99,2147501184,2147484476,0,timing_fault
290,4965351,4968197,0.99,2147501184,2147484476,0,timing_fault
291,4966552,4966130,1.00,2147501184,2147484476,0,timing_fault
292,4958592,4958608,0.99,2147501184,2147484476,0,timing_fault
293,5061766,5062020,0.99,2147501184,2147484476,0,timing_fault
294,5031059,5035889,0.99,2147501184,2147484476,0,timing_fault
295,5450750,5453616,0.99,2147501184,2147484476,0,timing_fault
296,5019878,5023216,0.99,2147501184,2147484476,0,timing_fault
297,4958766,4958358,1.00,2147501184,2147484476,0,timing_fault
298,4993206,4993316,0.99,2147501184,2147484476,0,timing_fault
299,4993990,4997000,0.99,2147501184,2147484476,0,timing_fault
300,4993786,4993608,1.00,2147501184,2147484476,0,timing_fault
301,5099436,5100224,0.99,2147501184,2147484476,0,timing_fault
302,5618307,5623031,0.99,2147501184,2147484476,0,timing_fault
303,5670319,5674519,0.99,2147501184,2147484476,0,timing_fault
304,5257716,5260760,0.99,2147501184,2147484476,0,timing_fault
305,5335766,5335452,1.00,2147501184,2147484476,0,timing_fault
306,5319720,5319792,0.99,2147501184,2147484476,0,timing_fault
307,5369652,5370134,0.99,2147501184,2147484476,0,timing_fault
308,5322114,5322600,0.99,2147501184,2147484476,0,timing_fault
309,5433772,5434446,0.99,2147501184,2147484476,0,timing_fault
310,5333210,5334670,0.99,2147501184,2147484476,0,timing_fault
311,5223364,5225430,0.99,2147501184,2147484476,0,timing_fault
312,5185228,5184760,1.00,2147501184,2147484476,0,timing_fault
313,5096279,5099977,0.99,2147501184,2147484476,0,timing_fault
314,5038444,5038008,1.00,2147501184,2147484476,0,timing_fault
315,4973754,4977946,0.99,2147501184,2147484476,0,timing_fault
316,5001405,5004329,0.99,2147501184,2147484476,0,timing_fault
317,5143234,5146762,0.99,2147501184,2147484476,0,timing_fault
318,5076382,5076800,0.99,2147501184,2147484476,0,timing_fault
319,4980806,4981168,0.99,2147501184,2147484476,0,timing_fault
320,4995414,4995744,0.99,2147501184,2147484476,0,timing_fault
321,4997852,5001746,0.99,2147501184,2147484476,0,timing_fault
322,5181370,5183578,0.99,2147501184,2147484476,0,timing_fault
323,4959236,4958634,1.00,2147501184,2147484476,0,timing_fault
324,5138194,5152672,0.99,2147501184,2147484476,0,timing_fault
325,5442306,5445486,0.99,2147501184,2147484476,0,timing_fault
326,5006350,5006080,1.00,2147501184,2147484476,0,timing_fault
327,5324423,5328695,0.99,2147501184,2147484476,0,timing_fault
328,5353194,5352834,1.00,2147501184,2147484476,0,timing_fault
329,5120963,5124947,0.99,2147501184,2147484476,0,timing_fault
330,5081492,5081388,1.00,2147501184,2147484476,0,timing_fault
331,5123462,5123740,0.99,2147501184,2147484476,0,timing_fault
332,5494674,5497252,0.99,2147501184,2147484476,0,timing_fault
333,5247850,5247848,1.00,2147501184,2147484476,0,timing_fault
334,5355176,5356328,0.99,2147501184,2147484476,0,timing_fault
335,5057879,5061471,0.99,2147501184,2147484476,0,timing_fault
336,5050297,5053273,0.99,2147501184,2147484476,0,timing_fault
337,4963568,4963186,1.00,2147501184,2147484476,0,timing_fault
338,5007184,5007180,1.00,2147501184,2147484476,0,timing_fault
339,5602923,5606723,0.99,2147501184,2147484476,0,timing_fault
340,5377208,5376920,1.00,2147501184,2147484476,0,timing_fault
341,5124514,5124460,1.00,2147501184,2147484476,0,timing_fault
342,5017270,5016288,1.00,2147501184,2147484476,0,timing_fault
343,4958060,4958188,0.99,2147501184,2147484476,0,timing_fault
344,5249907,5253389,0.99,2147501184,2147484476,0,timing_fault
345,5074583,5077923,0.99,2147501184,2147484476,0,timing_fault
346,4979180,4982228,0.99,2147501184,2147484476,0,timing_fault
347,5071086,5071402,0.99,2147501184,2147484476,0,timing_fault
348,4976098,4976154,0.99,2147501184,2147484476,0,timing_fault
349,5351514,5349860,1.00,2147501184,2147484476,0,timing_fault
350,5023745,5027671,0.99,2147501184,2147484476,0,timing_fault
351,5030048,5029984,1.00,2147501184,2147484476,0,timing_fault
352,5066474,5067512,0.99,2147501184,2147484476,0,timing_fault
353,5238058,5238332,0.99,2147501184,2147484476,0,timing_fault
354,6060847,6065663,0.99,2147501184,2147484476,0,timing_fault
355,5677133,5680293,0.99,2147501184,2147484476,0,timing_fault
356,5435454,5436748,0.99,2147501184,2147484476,0,timing_fault
357,5191822,5195126,0.99,2147501184,2147484476,0,timing_fault
358,5209962,5209798,1.00,2147501184,2147484476,0,timing_fault
359,5193104,5193296,0.99,2147501184,2147484476,0,timing_fault
360,5224974,5225364,0.99,2147501184,2147484476,0,timing_fault
361,5759602,5760802,0.99,2147501184,2147484476,0,timing_fault
362,5177436,5177730,0.99,2147501184,2147484476,0,timing_fault
363,5106212,5106464,0.99,2147501184,2147484476,0,timing_fault
364,5088146,5088198,0.99,2147501184,2147484476,0,timing_fault
365,5152312,5152964,0.99,2147501184,2147484476,0,timing_fault
366,5217002,5220524,0.99,2147501184,2147484476,0,timing_fault
367,4988840,4988216,1.00,2147501184,2147484476,0,timing_fault
368,5094956,5095210,0.99,2147501184,2147484476,0,timing_fault
369,5714870,5718496,0.99,2147501184,2147484476,0,timing_fault
370,5318546,5318110,1.00,2147501184,2147484476,0,timing_fault
371,5333036,5333086,0.99,2147501184,2147484476,0,timing_fault
372,5502062,5503274,0.99,2147501184,2147484476,0,timing_fault
373,5632114,5632614,0.99,2147501184,2147484476,0,timing_fault
374,5592598,5592960,0.99,2147501184,2147484476,0,timing_fault
375,5661260,5661492,0.99,2147501184,2147484476,0,timing_fault
376,5718232,5722486,0.99,2147501184,2147484476,0,timing_fault
377,5669896,5670188,0.99,2147501184,2147484476,0,timing_fault
378,5453412,5453306,1.00,2147501184,2147484476,0,timing_fault
379,5429826,5429958,0.99,2147501184,2147484476,0,timing_fault
380,5318426,5318460,0.99,2147501184,2147484476,0,timing_fault
381,5294395,5298563,0.99,2147501184,2147484476,0,timing_fault
382,5011223,5014611,0.99,2147501184,2147484476,0,timing_fault
383,5922645,5926309,0.99,2147501184,2147484476,0,timing_fault
384,4985803,4988933,0.99,2147501184,2147484476,0,timing_fault
385,5007062,5006918,1.00,2147501184,2147484476,0,timing_fault
386,4968400,4968372,1.00,2147501184,2147484476,0,timing_fault
387,4980584,4981020,0.99,2147501184,2147484476,0,timing_fault
388,4994082,4994298,0.99,2147501184,2147484476,0,timing_fault
